tokens,ner_tags,confidence_score
"['2002', ':', 'New', 'York', 'Liberty\n']","[0, 0, 5, 4, 4]",0.6857536236445109
"['Tað', 'er', 'at', 'finna', 'í', 'Madagaskar.\n']","[0, 0, 0, 0, 0, 0]",0.9797104639666421
"['Milton,', 'Ontario\n']","[1, 1]",0.8067492502076286
"['Vasili,', 'Prinsur', 'av', 'Yaroslavl\n']","[1, 1, 2, 2]",0.9282127469778061
"['Frá', '1962', 'undirvísti', 'hann', 'í', 'München', 'og', 'Keypmannahavn', 'og', 'doyði', 'í', 'Bayern', 'í', 'einum', 'aldri', 'av', '84', 'árum.\n']","[0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9133274536579847
"[""'"", ""''"", 'Framherjar', ':', ""'"", ""''"", 'Allan', 'Simonsen', '(', '34', '/', '18', ')', ';', 'Henning', 'Jensen', '(', '34', '/', '13', ')', ';', 'Jupp', 'Heynckes', '(', '31', '/', '27', ')', ';', 'Lorenz', 'Hilkes', '(', '5', ')', ';', 'Karl', ""Del'Haye"", '(', '4', ')', '.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0]",0.9437448267013796
"['Elis', 'James', 'og', 'Shappi', 'Khorsandi\n']","[1, 1, 2, 2, 2]",0.8795049658843449
"['Tað', 'tænir', 'norðara', 'eystara', 'Melbourne', 'forstaðnum', 'Montmorency,', 'sum', 'læt', 'upp', 'tann', '5.', 'september', '1923.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",0.964653718802664
"['Syllitus', 'schajovskoii', ""''"", 'Bosq,', '1953\n']","[0, 0, 0, 5, 5]",0.7958244886249304
"['Henry', 'William', 'Engleheart\n']","[1, 1, 2]",0.9244786143302918
"['Iran', 'Pro', 'League', '(', '2', ')', ':', '2005–06', ',', '2008–09\n']","[3, 4, 4, 4, 0, 0, 0, 0, 0, 0]",0.9500296326244578
"['Tað', 'liggur', 'á', 'leið', 'sunnan-norðvestur', 'úr', 'Żelechów,', 'sunnan-úr', 'Eysturgarwolin,', 'og', 'sunnan-úr', 'Eysturwarsaw.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9431324906127397
"['""Við', 'Akváriusoynna""', '(1986)\n']","[0, 0, 5]",0.8291819875056927
"[':', 'Fulk', 'av', 'Pavia\n']","[0, 1, 1, 2]",0.8519187197089195
"['Warren', 'Township,', 'Washington', 'County,', 'Ohio\n']","[1, 1, 2, 0, 5]",0.6895401592438037
"['Vanlukka', '(avidya)\n']","[1, 1]",0.8179646074771881
"['Sovjet', 'Top', 'League', 'nummar', 'tvey', ':', '1987,', '1990\n']","[3, 4, 4, 4, 4, 4, 4, 4]",0.8375925978024801
"['Indiska', 'havið,', 'Rodriguesoyggj\n']","[5, 5, 5]",0.8783414299998965
"['Tað', 'verður', 'stýrt', 'av', 'West', 'African', 'Examinations', 'Council.\n']","[0, 0, 0, 0, 0, 0, 0, 0]",0.9384520484341515
"['Sendistova', 'í', 'Sambandsríki', 'Amerika,', 'Oslo\n']","[5, 5, 5, 6, 6]",0.5989379048347473
"['Listi', 'yvir', 'vøtn', 'í', 'Noregi\n']","[1, 1, 2, 2, 2]",0.7494901716709137
"['Redwood', 'tjóð-', 'og', 'statsgarðar\n']","[5, 5, 6, 6]",0.6827554496435019
"['John', 'Russell', 'Taylor', '(', 'byrjaði', 'at', 'luttaka', 'í', '1959;', 'helt', 'fram', 'gjøgnum', 'størsta', 'part', 'av', ""1960'unum"", 'og', 'inn', 'í', ""1970'ini"", ')\n']","[1, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9824064448475838
"[""''Sex"", 'og', ""Býurin''\n""]","[0, 0, 3]",0.8418017476797104
"['Mueang', 'Mae', 'Hong', 'Son', 'øki\n']","[1, 1, 2, 2, 2]",0.9096490117636594
"['Annie', 'og', 'Clarabel\n']","[1, 1, 2]",0.8866126026426043
"['Luis', 'de', 'Guzmán', 'y', 'Figueroa', '(1647–1649)\n']","[1, 1, 2, 2, 2, 2]",0.9485877822427189
"['St', ""Oswald's"", 'Kirkja,', 'Ravenstonedale\n']","[5, 5, 2, 2]",0.6117037693659465
"['*01', '/', '06', '/', '91', 'Sinéad', ""O'Connor\n""]","[0, 0, 0, 0, 0, 0, 1]",0.9342961524214063
"['Annar', 'jarlurin', 'av', 'Suffolk', '15.', 'juni', '1626', '–', '3.', 'juni', '1640\n']","[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0]",0.9604294952892122
"['Tá', 'ið', 'farið', 'var', 'til', 'NBA', 'Draftið', 'í', '1985,', 'Chicago', 'Bulls,', 'Atlanta', 'Hawks,', 'Golden', 'State', 'Warriors,\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5]",0.7765354432842948
"['William', 'C.', 'Byham\n']","[1, 1, 2]",0.9316414296627045
['Kongo\n'],[3],0.8288818001747131
"['Red', 'Stroud,', '1990\n']","[1, 2, 2]",0.8966226492609296
"['Label:', 'BNA', 'Records\n']","[3, 0, 3]",0.7822069270270211
"['===Við', 'Frida', 'Lyngstad', '(ABBA)===\n']","[0, 0, 0, 0]",0.8390870177083545
"['Ash', 'Meadows-síkfiskur\n']","[1, 2]",0.7537904918193817
"['Jacob', 'K.', 'Javits\n']","[1, 1, 2]",0.9056528329849243
"['Rosedale,', 'Mercer', 'County,', 'New', 'Jersey\n']","[5, 5, 0, 6, 6]",0.6442461932698885
"['George', 'MacDonald', '–', 'Prinsessan', 'og', 'Curdie\n']","[1, 1, 1, 2, 2, 2]",0.8591219373047352
"['Sir', 'Louis', 'Mallet', '(1823–1890)\n']","[1, 1, 2, 2]",0.9418607552846273
"['Har', 'kom', 'hon', 'tvørtur', 'um', 'og', 'varð', 'eggjað', 'av', 'Paul', 'Nash.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9586835324764251
"['""Logi', 'og', 'Regn""\n']","[0, 5, 5]",0.7210153374407027
"['Franz', 'Conrad', 'von', 'Hötzendorf\n']","[1, 1, 2, 2]",0.9092084705829621
"['Favorittar', 'sum', 'Jelena', 'Janković,', 'Maria', 'Sharapova,', 'Amélie', 'Mauresmo,', 'Novak', 'Djokovic,', 'James', 'Blake', 'og', 'Rafael', 'Nadal', 'vunnu', 'sínar', 'dystir', 'lættliga.\n']","[0, 0, 0, 0, 1, 1, 2, 2, 0, 1, 1, 2, 2, 2, 2, 0, 1, 1, 1]",0.920018147019779
"['Mike', 'Donlin\n']","[1, 1]",0.8969426254431406
"['Veruligar', 'Fongsulsflugur\n']","[5, 5]",0.6443564918908206
"['Nick', 'Vernier', 'Band', 'feat.', 'Iain', 'Matthews', 'Woodstock', ""''"", '(', 'staklag', ')', '(', '2009', ')\n']","[1, 1, 2, 2, 2, 0, 0, 1, 1, 2, 2, 2, 2, 2]",0.8933542668819427
"['Hon', 'er', 'úr', 'Thiruvannur,', 'Kozhikode.\n']","[0, 0, 0, 0, 0]",0.9322650035222372
"['Tað', 'er', 'staðsett', 'í', 'Whatcom', 'County.\n']","[0, 0, 0, 0, 0, 0]",0.909800077860172
"['Kamionki,', 'Giżycko', 'sýsla\n']","[1, 1, 2]",0.7521009282632307
"['Robert', 'Sanderson', 'McCormick\n']","[1, 1, 2]",0.9305175185203552
"['2000', ':', 'Mateen', 'Cleaves,', 'Morris', 'Peterson\n']","[0, 0, 1, 1, 2, 2]",0.901338707123484
"['Internet', 'í', 'Saint', 'Pierre', 'og', 'Miquelon\n']","[0, 1, 1, 2, 2, 2]",0.8030235409736634
"['Hann', 'gekk', 'á', 'Amherst', 'College', '.\n']","[0, 0, 0, 0, 1, 1]",0.9056505885991183
"['Björn', 'við', 'Haugi\n']","[1, 1, 2]",0.9277486290250506
"['Hann', 'er', 'limur', 'í', 'Royal', 'Society', 'og', 'Australian', 'Academy', 'of', 'Science.\n']","[0, 0, 0, 0, 0, 3, 3, 0, 5, 3, 4]",0.8264347753104042
"['Taliabu', 'fjallagiviraptor\n']","[3, 3]",0.9014700187577142
"['""Vermont""', '-', 'Thomas', 'Chittenden,', 'landshøvdingi', 'í', 'Vermont', '(13.', 'mars', '1778', '–', '13.', 'oktober', '1789)\n']","[0, 1, 1, 0, 0, 1, 1, 2, 2, 2, 0, 0, 0, 0]",0.8950195340439677
"['Hapeville,', 'Georgia', '–', '$', '15,793\n']","[1, 1, 2, 0, 1]",0.8869093656539917
"['Riga,', 'Lettland', '(avlýst)\n']","[5, 5, 0]",0.8227594022949537
"['Tað', 'finst', 'í', 'Sri', 'Lanka.\n']","[0, 0, 0, 0, 5]",0.9694426709955389
"['John', 'Cartwright', '(', 'politiskur', 'umboðsmaður', ')\n']","[1, 1, 2, 2, 2, 0]",0.9690958485007286
"['Hann', 'fekk', '1.159', 'atkvøður', '(', '3,33', '%', ')', 'og', 'bleiv', 'nummar', 'fimm', 'móti', 'Action', 'démocratique', 'du', 'Québec', 'valevnið', 'Jean-François', 'Gosselin.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9577624499797821
"['Incheon', ""''"", '–', 'Gimpo', ""''\n""]","[5, 5, 0, 0, 0]",0.8444475152275779
"['Tað', 'er', 'tøk', 'í', 'og', 'í', 'Tauranga', 'og', 'um', 'allan', 'Bay', 'of', 'Plenty.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 0, 0]",0.8903432034310841
"['Qutayba', 'ibn', 'Muslim\n']","[1, 1, 1]",0.9248739182949066
"['Hann', 'var', 'nýliga', 'við', 'í', 'Argumental', 'og', 'Celebrity', 'Juice.\n']","[0, 0, 0, 0, 0, 0, 1, 3, 0]",0.807353268067042
"['Fran', 'Tarkenton', '(', '14', ')\n']","[1, 1, 2, 2, 2]",0.9561367571353913
"['Marc', 'Gasol', '(', '26', ')\n']","[5, 2, 2, 0, 0]",0.7831928879022598
"['Hin', '19.', 'februar', '1955', 'varð', 'hann', 'tilnevndur', 'av', 'forsetanum', 'í', 'Sambandsríki', 'Amerika,', 'Dwight', 'D.', 'Eisenhower,', 'til', 'støðuna', 'sum', 'Aðalstjóri', 'í', 'Herinum', '(Fíggjarstýring', 'og', 'Kontrollør).\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 0, 1]",0.9274551684657732
"['Charles', 'Wilkinson', '(politikari)\n']","[1, 1, 2]",0.9097717837853865
"[""''"", 'Nýggja', 'Scooby', 'og', 'Scrappy-Doo', 'Sjónvarpssendingin', ""''\n""]","[0, 0, 0, 0, 0, 5, 5]",0.7745171682192729
"[""''Sorolopha"", ""cervicata''"", 'Diakonoff,', '1973\n']","[0, 0, 0, 0]",0.8967277372584623
"['Heiric', 'av', 'Auxerre', '(841–876/7)\n']","[1, 1, 2, 2]",0.9405944219657353
"['276', 'Bentley,', 'Kansas', '$', '16,111\n']","[1, 1, 1, 2, 0]",0.932009797829848
"['2012', ':', 'Michael', 'Frayn,', 'rithøvundur\n']","[0, 0, 1, 1, 2]",0.9694730128560748
"['Mieczysław', 'Mickiewicz,', '22.', 'februar', '1922', '–', '1.', 'februar', '1923\n']","[1, 1, 1, 1, 2, 2, 0, 0, 0]",0.9645684858163198
"['Hon', 'arbeiddi', 'á', 'Chester', 'Chronicle.\n']","[0, 0, 0, 0, 3]",0.8533211756836284
"['Shawn', 'Michaels', 'og', 'Marty', 'Jannetty\n']","[1, 1, 1, 2, 2]",0.8596624227670523
"['D', '(', 'Denver', 'Mint', 'í', 'Denver,', 'Colorado', ')\n']","[0, 0, 1, 1, 0, 0, 2, 2]",0.8347336309296745
"['Thomas', 'J.', 'McKean\n']","[1, 1, 2]",0.9360874692598978
"['Hon', 'kom', 'til', 'Da', 'Nang,', 'Suðurvjetnam,', 'tann', '27.', 'juni.\n']","[0, 0, 0, 0, 5, 0, 5, 5, 5]",0.936971002817154
"['Mars', 'Oyðilendis', 'Rannsóknarstøð\n']","[3, 4, 4]",0.9112257202466328
"[""''Chrysocoma''"", 'L.\n']","[0, 0]",0.977447971701622
"[""'"", ""''"", 'Juan', 'Lindolfo', 'Cuestas', ""''"", ""'\n""]","[0, 0, 0, 1, 1, 2, 2]",0.9293318577110767
"['Joe', 'Pantalone', '-', '3,251\n']","[1, 1, 2, 2]",0.9397237355058844
"['Clitheroe', 'Lýsingar-', 'og', 'Tíðindablað\n']","[3, 3, 4, 4]",0.9058992942174275
"[""'"", ""''"", 'Mark', 'Selby', ""''"", ""'\n""]","[0, 0, 0, 5, 5, 2]",0.8770569833842191
"['Hon', 'er', 'av', 'armenskum', 'uppruna.\n']","[0, 0, 0, 5, 5]",0.931776225566864
"['Kapitaney', 'in', 'Brasilien\n']","[5, 5, 6]",0.6528895923069545
"['Shalom', 'H.', 'Schwartz\n']","[1, 1, 1]",0.922528781674125
"['Muhammad', 'ibn', 'Abd', 'al-Wahhab', '(1703–1792)\n']","[1, 1, 1, 1, 1]",0.8461036384105682
"['Arbejdarar', ""'"", 'Stadion,', 'Beijing\n']","[5, 5, 4, 4]",0.616569998589429
"['Leonard', 'Frank', 'Spath\n']","[1, 1, 2]",0.9373740926384926
"['Richard', 'Johnson', '(', 'prestur', ')\n']","[1, 1, 2, 2, 2]",0.7874734178185463
"['Kongresskreisirnar', 'hjá', 'South', 'Carolina\n']","[3, 3, 4, 4]",0.9060163172808561
"['""Having', 'a', 'Party""', '(1982)\n']","[0, 3, 4, 4]",0.903745436668396
"['Sambært', 'Bruce', 'Cumings:\n']","[0, 0, 0]",0.9547830939292907
"['Monte', 'Colombano', '-', '1.658', 'm\n']","[1, 4, 2, 2, 0]",0.7600350136106665
"['Olustee,', 'Oklahoma\n']","[1, 1]",0.8102281093597412
"['Framsóknarflokkurin', '(Noreg)\n']","[3, 3]",0.6815782303993518
"[""'"", ""''"", 'Stefano', 'Perugini', ""''"", ""'\n""]","[0, 0, 0, 5, 5, 1]",0.8112935274839401
"['Novy', 'Urengoy', '(Novy', 'Urengoy)\n']","[5, 5, 2, 2]",0.7190234448228564
"['Ca', 'Bau', 'Kan', ""''"", '(', '2001', ')\n']","[3, 4, 4, 4, 0, 0, 0]",0.7696599499745802
"['Listi', 'yvir', 'kongar', 'av', 'Strathclyde\n']","[0, 0, 1, 1, 1]",0.8929686958973224
"['Hin', '13.', 'mars', '2012', 'segði', 'hann', 'í', 'Seanad', 'Éireann,', 'at', ""''Tallafornia''"", 'var', 'ein', '""drykkjuárinandi', 'sending"",', 'sum', 'eggjar', 'luttakarum', 'sínum', 'at', '""bera', 'seg', 'á', 'møgnu', 'vitísleysa', 'hátt', 'og', 'kappast', 'um', 'at', 'fáa', 'fólk', 'heim', 'til', 'at', 'leggja', 'seg', 'við', 'teimum"".\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5]",0.9626157738268375
"['(Fyri', 'smálutir,', 'sí', 'Iowa', '1.', 'kongressdistriktsval,', '2006.\n']","[0, 0, 0, 0, 0, 0, 0]",0.808598962922891
"['Jane', 'Blalock', 'Beth', 'Solomon', 'Mary', 'Beth', 'Zimmerman\n']","[1, 1, 2, 2, 2, 2, 2]",0.9331768188211653
"['*Telken*,', 'nú', 'Telkibánya', 'í', 'Ungarn\n']","[0, 1, 5, 0, 0]",0.7908236245314281
"['Jamal', 'Crawford', '(', '14', ')\n']","[1, 1, 2, 2, 2]",0.9529761617833917
"['Fylki', 'í', 'Fólkalýðveldinum', 'Kina\n']","[3, 3, 4, 4]",0.9054557130886958
"['Skipasmiðja', 'hjá', 'U.S.', 'Army', 'Corps', 'of', 'Engineers\n']","[3, 3, 3, 4, 4, 4, 4]",0.8877922371029854
"['Ljubav', ""''"", '(', '1987', ')\n']","[3, 3, 0, 0, 0]",0.9034657941924201
"['Tað', 'tænir', 'allari', 'St.', 'Charles', 'Parish.\n']","[0, 0, 0, 0, 0, 0]",0.8411221881707509
"['1995', 'Heimsmeistarakappingin', 'í', 'Rally\n']","[0, 3, 3, 4]",0.8493585219750037
"['University', 'of', 'Warwick,', '1983\n']","[1, 2, 2, 2]",0.9125126227736473
"['Washington', 'State', 'Route', '542\n']","[3, 3, 4, 4]",0.8802454024553299
"[""''Zigeunerweisen,"", ""op.20''"", 'eftir', 'Pablo', 'de', 'Sarasate\n']","[0, 0, 0, 3, 3, 3]",0.9098805643263317
"['Grøna', 'Flokkurin', 'í', 'Onglandi', 'og', 'Wales\n']","[0, 0, 0, 0, 0, 0]",0.9388485789299011
"['Claude', 'Erskine', 'Farrer', '(1862–1890)\n']","[1, 1, 1, 2]",0.9630568240370069
"['Knuckey', 'Lagoon,', 'Norðara', 'Landsluti\n']","[1, 1, 2, 2]",0.9360170577253614
"['Guy', ""N'dy"", 'Assembé\n']","[1, 1, 2]",0.9170114517211914
"['Bud', 'Tinning,', 'P,', '1932–1934\n']","[1, 2, 2, 2]",0.921437126894792
"['Santo', 'Domingo,', 'Dominikanska', 'Lýðveldið\n']","[3, 3, 4, 4]",0.8111418137947718
"['Fylgt', 'til', 'topps\n']","[3, 3, 3]",0.8539645671844482
"['Cooroy,', 'Queensland\n']","[1, 1]",0.7043298445641994
"['Kommunur', 'í', 'Alpes-Maritimes', 'deildini\n']","[5, 5, 6, 6]",0.6631117921609145
"['Soothe', 'varð', 'selt', 'til', 'Bausch', '&', 'Lomb', 'í', 'august', '2007.\n']","[3, 3, 0, 0, 0, 0, 1, 1, 1, 2]",0.8868122531308068
"['Chris', 'Dodd', '(', 'D', ')\n']","[1, 1, 2, 2, 0]",0.8823482559786903
"['Konstantin', 'hin', 'Stóri\n']","[1, 2, 2]",0.8828146415097373
"['Columbus', 'Citizen-Journal\n']","[3, 4]",0.8984994441270828
"['Damián', 'Rodríguez', '–', 'Uruguay\n']","[1, 1, 2, 2]",0.8391905774672827
"['Hon', 'fekk', 'fyrst', 'eyga', 'á', 'sær', 'við', 'at', 'syngja', 'við', 'Big', 'Tiny', 'Little', 'tíðliga', 'í', ""1970'unum,"", 'men', 'gjørdist', 'altjóða', 'kend', 'í', '1974,', 'tá', 'ið', 'hon', 'spældi', 'Bessie', 'Smith', '(sum', 'hon', 'ikki', 'er', 'í', 'ætt', 'við)', 'í', 'Dick', ""Hyman's"", '""Satchmo', 'Remembered""', 'á', 'Carnegie', 'Hall.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9469964647594886
"['Angela', 'Haynes', '/', 'Travis', 'Rettenmaier\n']","[1, 1, 2, 2, 0]",0.8993366410334905
"['2014', ':', '""Black', 'Widow""', '(Iggy', 'Azalea)', ""'"", ""''"", '1', ""''"", ""'\n""]","[0, 0, 0, 5, 5, 0, 0, 5, 5, 5, 5]",0.8862068517641588
"['Paul', 'Lo', 'Duca\n']","[1, 1, 2]",0.9138496220111847
"[""'"", ""''"", 'Horatio', 'Seymour', ',', 'Jr', '.', ""''"", ""'\n""]","[0, 0, 0, 1, 1, 1, 2, 2, 0]",0.9258899427950382
"['Zell,', 'Zürich\n']","[5, 5]",0.6526443404810769
"['Muir,', 'Kenneth.\n']","[1, 1]",0.8158955110443963
"['Forseti', ':', 'Enrique', 'Peña', 'Nieto\n']","[1, 1, 0, 1, 1]",0.8369439750909805
['Yambol\n'],[3],0.8398683369159698
"['Ein', 'útgáva', 'av', 'sanginum', 'er', 'á', 'Jimmy', 'Smiths', 'Back', 'at', 'the', 'Chicken', 'Shack', '1987', 'longda', 'útgávuni.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",0.8773383557796478
"['Birdman', '-', 'Ometandi\n']","[3, 4, 0]",0.6380518712103367
"['Gnomidolon', 'varians', ""''"", 'Gounelle,', '1909\n']","[0, 1, 1, 1, 0]",0.8506346861521403
"['North', 'Little', 'Rock,', 'Arkansas\n']","[5, 5, 6, 0]",0.7554665075408088
"['Sangurin', 'er', 'samansettur', 'og', 'útsettur', 'av', 'Tomoyasu', 'Hotei.\n']","[0, 0, 0, 0, 0, 0, 0, 0]",0.9269951205504569
"['Metropolitan', 'Atlanta', 'Rapid', 'Transit', 'Authority\n']","[3, 4, 4, 4, 4]",0.8963051661849022
"['Í', '1935', 'tók', 'hann', 'við', 'einum', 'lærarastarfi', 'á', 'Hosei', 'Universiteti.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9328920364379882
"[""''"", 'My', 'Heart', 'Will', 'Go', 'On', ""''"", 'hjá', 'Celine', 'Dion', '(', '1998', ')\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2]",0.9462608475434152
"[':', 'Charlotte', 'Kate', 'Fox\n']","[0, 1, 1, 2]",0.9305156071980795
"[""''"", 'Zeiraphera', 'griseana', ""''"", '(', 'Hübner,', '1799', ')\n']","[0, 0, 0, 0, 0, 0, 0, 0]",0.9630543777817174
"['Laryovo,', 'Moskva', 'Oblast\n']","[5, 5, 5]",0.648259225818846
"['The', 'Visitors', ""''"", '(', '1981', ')\n']","[3, 4, 0, 0, 0, 0]",0.919022368060218
"['Remnant', 'hevði', 'sín', 'fyrstafloksdebut', 'fyri', 'Hampshire', 'í', '1908', 'móti', 'Surrey.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9256015806286423
"['Í', 'løtuni,', 'er', 'hon', 'í', 'starvi', 'hjá', 'United', 'Media.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9358585737645626
"['Psykiatrisk', 'viðgerð', 'er', 'broytt', 'seinastu', 'áratíggjuna.\n']","[3, 3, 3, 0, 0, 0]",0.8868786096572876
"['Howard', 'Baker,', 'deyður.\n']","[1, 2, 2]",0.9423996643586592
"[""'"", ""''"", 'Jack', 'Steven', ""''"", ""'\n""]","[0, 0, 0, 1, 2, 2]",0.9318331082661947
"['""Minnið', 'um', 'Trø""\n']","[0, 0, 0]",0.8690181821584702
"['Partvís', 'í', 'Perthshire', 'til', '1891\n']","[0, 0, 0, 5, 5]",0.8535989105701447
"['Gibraltar', 'á', 'Commonwealth', 'Leikunum\n']","[5, 1, 4, 2]",0.5359830764623789
"['Hann', 'var', 'í', 'starvsvenjing', 'hjá', 'løgtingsmanninum', 'og', 'núverandi', 'umboðsmanni', 'Brian', 'Higgins', 'í', 'amerikanska', 'kongressini.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9541052724633898
"[""''"", 'Ljutovid', 'av', 'Zahumlje', ""''\n""]","[0, 0, 0, 1, 1]",0.9106712767056057
"['Janata', 'Dal', '(Sameind)\n']","[1, 1, 2]",0.8619859284824796
"['Wong', 'Nai', 'Chung', 'Gap\n']","[1, 2, 2, 2]",0.9000893831253052
"['Greg', 'Minton', '(', '1–4', ')\n']","[1, 1, 2, 2, 0]",0.9319861097769304
"['Chico', 'Buarque,', 'Antonio', 'Carlos', 'Jobim\n']","[5, 1, 4, 2, 2]",0.7183473229408264
"['Hann', 'hevur', 'eisini', 'spælt', 'í', 'skotsku', 'Premier', 'League', 'fyri', 'Celtic', 'og', 'Aberdeen', 'og', 'í', 'Football', 'League', 'við', 'Swindon', 'Town,', 'Millwall,', 'Cardiff', 'City,', 'Leeds', 'United,', 'Norwich', 'City,', 'Barnsley,', 'Leicester', 'City,', 'Charlton', 'Athletic,', 'Scunthorpe', 'United', 'og', 'Tranmere', 'Rovers.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 3, 4, 4, 0, 0, 5, 5, 0, 5, 5, 5, 0, 0, 3, 4, 0, 5, 5, 5, 6, 0, 5, 5, 0]",0.7505102415879568
"['Květa', 'Peschke', 'og', 'Rennae', 'Stubbs', 'vunnu', 'í', 'finaluni', '6–1,', '5–7,', '[10–7],', 'móti', 'Cara', 'Black', 'og', 'Liezel', 'Huber.\n']","[0, 0, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9455323233837034
"['Domingo', 'García', '(fótbóltsleikari)\n']","[1, 2, 2]",0.7997440558213454
"['Halle', '(Westf)', 'støð\n']","[3, 4, 4]",0.9083111448721453
"['Hacıali,', 'Yüreğir\n']","[5, 5]",0.7205974227852292
"[""'''Tri"", 'Menn', 'at', ""Fella'''\n""]","[0, 0, 0, 0]",0.8476491501698127
"['Hetta', 'er', 'eisini', 'satt', 'fyri', 'republikanar.\n']","[0, 0, 0, 0, 0, 0]",0.9123783868092757
"['**', '(', '6', ')', 'Stanford', '37', ',', 'Arizona', '0\n']","[0, 0, 0, 0, 0, 1, 1, 0, 0]",0.8944565653800964
"['Tað', 'var', 'væntað', 'til', 'Sankta', 'Mariu', 'og', 'Sankta', 'Martial.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 1]",0.9359479546546936
"['Thomas', 'Witlam', 'Atkinson', '(1799–1861)\n']","[1, 1, 2, 2]",0.9476025998592377
"['Sydney', 'Cricket', 'Ground,', 'Sydney\n']","[5, 5, 4, 4]",0.6036377847194672
"['Plaka,', 'Akhaia\n']","[5, 5]",0.7815047353506088
"['blev', 'løgd', 'fram', 'tann', '16.', 'juli', '2009', 'og', 'varð', 'beint', 'til', 'nevndina', 'um', 'rættarmál', 'í', 'Undirhúsinum.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9724063661790663
"['Antoniów,', 'Gmina', 'Opoczno\n']","[1, 1, 2]",0.7783229351043701
"['Ausborn', 'var', 'føddur', 'í', 'Smithville,', 'Mississippi.\n']","[1, 1, 0, 0, 0, 0]",0.8521787980023552
"['Valea', 'Morii', 'ánni', '(Timiș)\n']","[1, 1, 2, 2]",0.8852148326960477
"['Days', 'of', 'Our', 'Lives\n']","[3, 4, 4, 4]",0.7769559919834137
"['Kaushalya', 'Dam', 'í', 'Pinjore\n']","[1, 1, 2, 2]",0.8826224625110626
"['Tað', 'verður', 'funnið', 'á', 'Borneo.\n']","[0, 0, 0, 0, 0]",0.9736427848155682
"[""''"", 'Wolverhampton', 'Wanderers', ""''"", '4–3', 'Leicester', 'City', '(', '25.', 'oktober', '2003', ')\n']","[0, 0, 0, 5, 5, 5, 0, 0, 0, 0, 0, 0]",0.8682505568632712
"['Frá', '1954', 'til', '1959', 'var', 'hann', 'limur', 'í', 'lærarastarvinum', 'á', 'Ohio', 'State', 'University,', 'áðrenn', 'hann', 'flutti', 'til', 'Lawrence', 'Berkeley', 'National', 'Laboratory,', 'har', 'hann', 'virkaði', 'sum', 'Lab', 'Director', 'frá', '1973', 'til', '1980.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",0.9443711346270991
"['Palm', 'Heinrich', 'Ludwig', 'von', 'Boguslawski\n']","[1, 1, 2, 2, 2]",0.926391282251903
"['Carolina', 'Dodge', 'Handlarar', '400\n']","[1, 1, 2, 2]",0.9066043761041429
